,Strain,Standard force,Test time,temp,"density, tex","density, g/cm^3",fiber type,"test speed, mm/min","polymer content, %","test speed, %/min"
26,1394.8400020599365,0.38053327426314354,91.96997802734404,1.0,800,1.79,high strength,,52.167414050822124,1.25
27,1394.8400020599365,0.37711121141910553,92.07996337890654,1.0,800,1.79,high strength,,52.167414050822124,1.25
28,1394.8400020599365,0.3840978294610977,92.18000000000029,1.0,800,1.79,high strength,,52.167414050822124,1.25
29,1394.8400020599365,0.39453913271427155,92.28998535156279,1.0,800,1.79,high strength,,52.167414050822124,1.25
30,1394.8400020599365,0.3423626571893692,92.39997070312529,1.0,800,1.79,high strength,,52.167414050822124,1.25
31,1394.8400020599365,0.3317711502313614,92.50000732421904,1.0,800,1.79,high strength,,52.167414050822124,1.25
32,1394.8400020599365,0.3771069198846817,92.60999267578154,1.0,800,1.79,high strength,,52.167414050822124,1.25
33,1394.8400020599365,0.37362219393253326,92.66999023437529,1.0,800,1.79,high strength,,52.167414050822124,1.25
34,1394.8400020599365,0.37362219393253326,92.66999023437529,1.0,800,1.79,high strength,,52.167414050822124,1.25
35,1394.8400020599365,0.37015463411808014,92.68000000000029,1.0,800,1.79,high strength,,52.167414050822124,1.25
36,1394.8400020599365,0.3666699081659317,92.69000976562529,1.0,800,1.79,high strength,,52.167414050822124,1.25
0,1955.1018476486206,1.3568272143602371,1099.900012207032,1.0,800,1.79,high strength,,39.50642744208428,0.1
0,494.456022977829,2.4182028770446773,49.240014648437864,1.0,750,1.82,high modulus fiber,1,26.388579076511263,
0,630.1708817481995,1358.5800862630206,57.22003662109364,1.0,750,1.82,high modulus fiber,1,26.562221826597835,
0,943.3960318565369,1.497111439704895,270.0899877929696,1.0,800,1.79,high strength,,50.98,0.5
1,943.3960318565369,1.497111439704895,270.0899877929696,1.0,800,1.79,high strength,,50.98,0.5
2,943.3960318565369,1.4970465302467346,270.0999975585946,1.0,800,1.79,high strength,,50.98,0.5
0,817.4576163291931,0.9449186325073242,31.59997802734324,1.0,800,1.79,high strength,,49.48915164734244,4.0
0,1298.0729341506958,1810.0052490234375,993.5199780273433,1.0,800,1.79,high strength,,38.80176640356062,0.1
0,409.70003604888916,1.005190685391426,68.13999999999942,1.0,800,1.79,high strength,,46.1,1.25
0,928.4270405769348,1.9019355028867722,172.6600073242189,1.0,800,1.79,high strength,,46.58,0.5
0,946.5022087097168,-0.04142491612583399,25.93000488281359,1.0,800,1.79,high strength,,35.587761674718195,4.0
0,1073.9760398864746,1119.0417709350586,215.70996826171904,1.0,800,1.79,high strength,,25.88225385328056,0.5
0,994.9796199798584,0.40496863424777985,190.93003906249942,1.0,800,1.79,high strength,,25.486875529212526,0.5
0,1235.477089881897,1.249547302722931,155.1699853515629,1.0,800,1.79,high strength,,51.42147391664367,0.75
0,1048.2348203659058,-0.2951182946562767,424.32998046875036,1.0,800,1.79,high strength,,35.604258900150015,0.25
0,895.858108997345,0.3630889914929867,51.760034179687864,1.0,800,1.79,high strength,,40.01158867037049,1.75
0,1032.2638750076294,20.95340609550476,372.3699951171875,1.0,800,1.79,high strength,,34.67691051479049,0.25
0,1227.6164293289185,1.061748281121254,77.1999780273436,1.0,800,1.79,high strength,,51.142325736335124,1.5
0,1132.4396133422852,0.5166530013084412,54.19001708984342,1.0,800,1.79,high strength,,46.38233054074638,2.0
0,-91.16394072771072,0.056581605691462755,388.3600170898426,1.0,800,1.79,high strength,,36.09527613376421,0.25
0,1153.635025024414,1.8564430922269821,55.62995849609388,1.0,800,1.79,high strength,,46.38233054074638,2.0
0,1444.4860219955444,2.2682081758975983,445.0899511718744,1.0,800,1.79,high strength,,51.74,0.25
0,359.0319752693176,0.42760929465293884,44.889987792968896,1.0,800,1.79,high strength,,51.50446379367354,2.5
0,1200.7250785827637,1.0200405344367027,76.02994384765589,1.0,800,1.79,high strength,,51.41342756183746,1.5
0,708.7399959564209,0.5278201773762703,430.0500122070298,1.0,800,1.79,high strength,,37.55765273540056,0.25
1,708.7399959564209,-0.043950153049081564,430.62001953124854,1.0,800,1.79,high strength,,37.55765273540056,0.25
2,708.7399959564209,-0.043950153049081564,430.62001953124854,1.0,800,1.79,high strength,,37.55765273540056,0.25
3,708.7399959564209,-0.023076131707057357,430.63002929687354,1.0,800,1.79,high strength,,37.55765273540056,0.25
4,708.7399959564209,-0.054249835666269064,430.6399780273423,1.0,800,1.79,high strength,,37.55765273540056,0.25
0,1390.3099298477173,1.7726417630910873,1120.8399755859355,1.0,800,1.79,high strength,,51.73453996983408,0.1
0,230.27700185775757,0.2719000540673733,30.00000244140665,1.0,800,1.79,high strength,,56.71,4.0
1,230.27700185775757,0.19175348617136478,30.5399804687504,1.0,800,1.79,high strength,,56.71,4.0
2,230.27700185775757,0.18832706473767757,30.6499658203129,1.0,800,1.79,high strength,,56.71,4.0
3,230.27700185775757,0.05234572710469365,31.8200097656254,1.0,800,1.79,high strength,,56.71,4.0
4,230.27700185775757,-0.06966993073001504,32.25000244140665,1.0,800,1.79,high strength,,56.71,4.0
5,230.27700185775757,-0.02086874283850193,32.46001464843721,1.0,800,1.79,high strength,,56.71,4.0
6,230.27700185775757,-0.02086874283850193,32.56999999999971,1.0,800,1.79,high strength,,56.71,4.0
7,230.27700185775757,-0.07313319481909275,32.89000732421846,1.0,800,1.79,high strength,,56.71,4.0
8,230.27700185775757,-0.09058978222310543,33.21001464843721,1.0,800,1.79,high strength,,56.71,4.0
9,230.27700185775757,-0.04875054024159908,33.41997558593721,1.0,800,1.79,high strength,,56.71,4.0
10,230.27700185775757,-0.04875054024159908,33.41997558593721,1.0,800,1.79,high strength,,56.71,4.0
11,230.27700185775757,-0.05571999214589596,33.42998535156221,1.0,800,1.79,high strength,,56.71,4.0
12,230.27700185775757,-0.055724820122122765,33.43999511718721,1.0,800,1.79,high strength,,56.71,4.0
0,657.7620506286621,1135.171457519531,58.15003906249967,1.0,750,1.82,high modulus fiber,1,26.971762414800395,
0,788.9509797096252,0.5863980129361153,61.11999999999989,1.0,800,1.79,high strength,,43.3774088730174,1.75
0,1108.46745967865,3698.4828186035156,1101.0399658203114,1.0,800,1.79,high strength,,38.39260711285355,0.1
0,1061.5570545196533,932.3019332885742,271.4300146484384,1.0,800,1.79,high strength,,23.524810984618057,0.5
1,1061.5570545196533,932.3263092041016,271.5400000000009,1.0,800,1.79,high strength,,23.524810984618057,0.5
2,1061.5570545196533,932.2984313964844,271.7700415039071,1.0,800,1.79,high strength,,23.524810984618057,0.5
3,1061.5570545196533,932.2984313964844,271.7700415039071,1.0,800,1.79,high strength,,23.524810984618057,0.5
4,1061.5570545196533,932.2775573730469,271.7799902343759,1.0,800,1.79,high strength,,23.524810984618057,0.5
5,1061.5570545196533,932.2705535888672,271.7900000000009,1.0,800,1.79,high strength,,23.524810984618057,0.5
0,-3.9794589392840862,0.30024872347712517,90.21997802734404,1.0,800,1.79,high strength,,46.92,1.0
0,1116.513967514038,0.49254094809293747,21.579978027344623,1.0,800,1.79,high strength,,51.0,5.0
0,-279.0330648422241,0.3703990504145622,55.39002929687558,1.0,800,1.79,high strength,,39.43356619291785,1.75
0,2091.8350219726562,1.513187125325203,191.05999267578227,1.0,800,1.79,high strength,,38.54963164693971,0.5
1,2091.8350219726562,1.5444675832986832,191.27996337890727,1.0,800,1.79,high strength,,38.54963164693971,0.5
2,2091.8350219726562,1.5341051369905472,191.48998535156352,1.0,800,1.79,high strength,,38.54963164693971,0.5
3,2091.8350219726562,1.5375726968050003,191.59997070312602,1.0,800,1.79,high strength,,38.54963164693971,0.5
4,2091.8350219726562,1.481851413846016,191.70995605468852,1.0,800,1.79,high strength,,38.54963164693971,0.5
5,2091.8350219726562,1.4574616849422455,191.91997802734477,1.0,800,1.79,high strength,,38.54963164693971,0.5
6,2091.8350219726562,1.481830894947052,192.02996337890727,1.0,800,1.79,high strength,,38.54963164693971,0.5
7,2091.8350219726562,1.478346973657608,192.23998535156352,1.0,800,1.79,high strength,,38.54963164693971,0.5
8,2091.8350219726562,1.49218288064003,192.34997070312602,1.0,800,1.79,high strength,,38.54963164693971,0.5
9,2091.8350219726562,1.5376044809818268,192.38994873046977,1.0,800,1.79,high strength,,38.54963164693971,0.5
10,2091.8350219726562,1.5376044809818268,192.38994873046977,1.0,800,1.79,high strength,,38.54963164693971,0.5
11,2091.8350219726562,1.5237342417240143,192.39995849609477,1.0,800,1.79,high strength,,38.54963164693971,0.5
12,2091.8350219726562,1.5271503031253815,192.40996826171977,1.0,800,1.79,high strength,,38.54963164693971,0.5
0,2313.0528926849365,0.41211098805069923,72.07004394531214,1.0,800,1.79,high strength,,38.83,2.0
0,1146.7421054840088,0.3239551931619644,35.41002685546846,1.0,800,1.79,high strength,,54.78,3.0
0,581.0080170631409,1.4167139679193497,116.89003417968706,1.0,800,1.79,high strength,,45.73,0.75
1,581.0080170631409,1.350487008690834,117.00001953124956,1.0,800,1.79,high strength,,45.73,0.75
2,581.0080170631409,1.3399958163499832,117.21004150390581,1.0,800,1.79,high strength,,45.73,0.75
3,581.0080170631409,1.2458394169807434,117.43001220703081,1.0,800,1.79,high strength,,45.73,0.75
4,581.0080170631409,1.1760315746068954,117.75001953124956,1.0,800,1.79,high strength,,45.73,0.75
5,581.0080170631409,1.1864515542984009,117.86000488281206,1.0,800,1.79,high strength,,45.73,0.75
6,581.0080170631409,1.165543332695961,117.96004150390581,1.0,800,1.79,high strength,,45.73,0.75
7,581.0080170631409,1.095787525177002,118.18001220703081,1.0,800,1.79,high strength,,45.73,0.75
8,581.0080170631409,1.0992507934570312,118.28999755859331,1.0,800,1.79,high strength,,45.73,0.75
9,581.0080170631409,1.1272663325071335,118.50001953124956,1.0,800,1.79,high strength,,45.73,0.75
10,581.0080170631409,1.0748066157102585,118.61000488281206,1.0,800,1.79,high strength,,45.73,0.75
11,581.0080170631409,1.0747722834348679,118.71004150390581,1.0,800,1.79,high strength,,45.73,0.75
12,581.0080170631409,1.0818055719137192,118.82002685546831,1.0,800,1.79,high strength,,45.73,0.75
13,581.0080170631409,1.0329679101705551,118.93001220703081,1.0,800,1.79,high strength,,45.73,0.75
14,581.0080170631409,0.9771947935223579,119.14003417968706,1.0,800,1.79,high strength,,45.73,0.75
15,581.0080170631409,0.9736489802598953,119.36000488281206,1.0,800,1.79,high strength,,45.73,0.75
16,581.0080170631409,0.9038635343313217,119.46004150390581,1.0,800,1.79,high strength,,45.73,0.75
17,581.0080170631409,0.9736610502004623,119.57002685546831,1.0,800,1.79,high strength,,45.73,0.75
18,581.0080170631409,0.9666063040494919,119.68001220703081,1.0,800,1.79,high strength,,45.73,0.75
19,581.0080170631409,0.8864404410123825,119.78999755859331,1.0,800,1.79,high strength,,45.73,0.75
20,581.0080170631409,0.9108416363596916,119.89003417968706,1.0,800,1.79,high strength,,45.73,0.75
21,581.0080170631409,0.8934094905853271,120.00000976562478,1.0,800,1.79,high strength,,45.73,0.75
22,581.0080170631409,0.9457147121429443,120.10999511718728,1.0,800,1.79,high strength,,45.73,0.75
23,581.0080170631409,0.9352777004241943,120.21003173828103,1.0,800,1.79,high strength,,45.73,0.75
24,581.0080170631409,0.9527013301849365,120.32001708984353,1.0,800,1.79,high strength,,45.73,0.75
25,581.0080170631409,0.8480007648468018,120.43000244140603,1.0,800,1.79,high strength,,45.73,0.75
26,581.0080170631409,0.8898861408233643,120.51001953124978,1.0,800,1.79,high strength,,45.73,0.75
27,581.0080170631409,0.8898861408233643,120.51001953124978,1.0,800,1.79,high strength,,45.73,0.75
28,581.0080170631409,0.9141933917999268,120.52002929687478,1.0,800,1.79,high strength,,45.73,0.75
29,581.0080170631409,0.9108459949493408,120.53003906249978,1.0,800,1.79,high strength,,45.73,0.75
0,959.0510129928589,0.5692445486783981,35.77001220703187,1.0,800,1.79,high strength,,46.18,3.0
0,4330.283641815186,3.2622010409832,99.40996093750073,1.0,800,1.79,high strength,,36.22264096245832,1.0
1,4330.283641815186,3.2622010409832,99.40996093750073,1.0,800,1.79,high strength,,36.22264096245832,1.0
0,1167.7056550979614,4.9477808475494385,132.8199975585958,1.0,800,1.79,high strength,,34.973767826793775,0.75
0,-523.3280062675476,0.6108215376734734,94.69000000000005,1.0,800,1.79,high strength,,40.05653758386976,1.5
0,597.4709391593933,2293.347815755208,52.139978027344114,1.0,750,1.82,high modulus fiber,1,27.152317880794698,
0,654.5349955558777,0.37852825596928596,83.28999511718575,1.0,800,1.79,high strength,,33.9562460129836,1.25
1,654.5349955558777,0.37854334339499474,83.30000488281075,1.0,800,1.79,high strength,,33.9562460129836,1.25
0,1259.369969367981,0.988083153963089,67.92998779296886,1.0,800,1.79,high strength,,52.405419292030615,1.75
0,901.0459780693054,2.170429050922394,922.1299780273439,1.0,800,1.79,high strength,,47.9,0.1
1,901.0459780693054,2.1390493512153625,922.1699560546876,1.0,800,1.79,high strength,,47.9,0.1
2,901.0459780693054,2.1390493512153625,922.1699560546876,1.0,800,1.79,high strength,,47.9,0.1
3,901.0459780693054,2.125110447406769,922.1799658203126,1.0,800,1.79,high strength,,47.9,0.1
0,932.0299625396729,1.3472601771354675,73.98996582031396,1.0,800,1.79,high strength,,49.29,1.25
0,743.3239817619324,0.8864995166659355,52.70002685546933,1.0,800,1.79,high strength,,41.73,1.5
1,743.3239817619324,0.935265026986599,52.93000732421933,1.0,800,1.79,high strength,,41.73,1.5
0,598.9747643470764,0.296574667096138,91.35999267577972,1.0,800,1.79,high strength,,46.28,1.0
0,1069.4459676742554,0.27726956829428673,38.94004638671868,1.0,800,1.79,high strength,,48.8119128639153,3.0
1,1069.4459676742554,0.18315890058875084,39.37003906249993,1.0,800,1.79,high strength,,48.8119128639153,3.0
2,1069.4459676742554,0.08905252441763878,39.52000244140618,1.0,800,1.79,high strength,,48.8119128639153,3.0
0,988.0310297012329,85.64762878417969,51.219995117187864,1.0,800,1.79,high strength,,38.92494013950099,2.0
0,671.7678904533386,2.3992965817451477,62.00995361328114,1.0,750,1.82,high modulus fiber,1,48.76731043904862,
1,671.7678904533386,2.3992965817451477,62.00995361328114,1.0,750,1.82,high modulus fiber,1,48.76731043904862,
2,671.7678904533386,2.4166000485420227,62.01996337890614,1.0,750,1.82,high modulus fiber,1,48.76731043904862,
0,1187.6329183578491,0.35898661985993385,56.3199511718758,1.0,800,1.79,high strength,,36.231884057971016,2.0
1,1187.6329183578491,0.3450477160513401,56.3299609375008,1.0,800,1.79,high strength,,36.231884057971016,2.0
0,1065.1116371154785,0.18488644436001778,26.67999511718699,1.0,800,1.79,high strength,,42.253428702670774,4.0
0,981.7669987678528,-0.5190045610070229,30.03998046874949,1.0,800,1.79,high strength,,38.16533745564417,4.0
0,942.6310062408447,0.15080026164650917,39.34000976562493,1.0,800,1.79,high strength,,40.29445688309926,2.5
0,477.66000032424927,0.27597741410136223,37.84000976562493,1.0,800,1.79,high strength,,42.84044038842519,3.0
0,900.5252718925476,1.4695769548416138,1087.5099658203144,1.0,800,1.79,high strength,,51.37852920050832,0.1
0,594.1848158836365,1.9610928297042847,219.2200292968755,1.0,800,1.79,high strength,,42.00032954358214,0.5
0,756.8650245666504,1.3924760520458221,50.80001220703343,1.0,800,1.79,high strength,,46.11,1.5
0,1203.747034072876,0.7856627404689789,43.149997558593896,1.0,800,1.79,high strength,,46.83,2.5
0,1293.5043573379517,1.255886971950531,227.80002685546788,1.0,800,1.79,high strength,,51.62442966302017,0.5
0,900.9950160980225,0.9389803558588028,50.559960937500364,1.0,800,1.79,high strength,,50.63,2.0
0,1717.9811000823975,1.3011664152145386,119.37000488281228,1.0,800,1.79,high strength,,51.67623074599818,1.0
1,1717.9811000823975,1.214243933558464,121.08002685546853,1.0,800,1.79,high strength,,51.67623074599818,1.0
2,1717.9811000823975,1.3081290274858475,121.40003417968728,1.0,800,1.79,high strength,,51.67623074599818,1.0
3,1717.9811000823975,1.2592055350542068,121.51001953124978,1.0,800,1.79,high strength,,51.67623074599818,1.0
4,1717.9811000823975,1.2279675900936127,121.94000244140625,1.0,800,1.79,high strength,,51.67623074599818,1.0
5,1717.9811000823975,1.2454470098018646,123.11004638671875,1.0,800,1.79,high strength,,51.67623074599818,1.0
6,1717.9811000823975,1.2000862956047058,123.33001708984375,1.0,800,1.79,high strength,,51.67623074599818,1.0
7,1717.9811000823975,1.1582616716623306,123.97003173828125,1.0,800,1.79,high strength,,51.67623074599818,1.0
0,728.4190058708191,0.6464429497718811,24.37000732421984,1.0,800,1.79,high strength,,54.73,5.0
0,970.4570770263672,-0.38641495630145073,21.909985351561772,1.0,800,1.79,high strength,,43.12857465990242,5.0
0,1098.9211797714233,1.807586520910263,1101.879992675782,1.0,800,1.79,high strength,,51.43,0.1
0,552.2590279579163,0.572687566280365,29.5600000000004,1.0,800,1.79,high strength,,55.58,4.0
0,1065.4908418655396,1.9505667686462402,102.22001953124891,1.0,800,1.79,high strength,,51.99,1.0
0,3909.6550941467285,0.995044156908989,65.23003662109386,1.0,800,1.79,high strength,,50.16987542468856,1.75
